rater,dyad,trialNum,turnNum,repNum,refType,refExp
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,0,10,0,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1,0,0,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1,2,0,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1,4,0,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1,6,0,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,1,8,0,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,2,0,0,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,2,2,0,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,2,4,0,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,2,6,0,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,2,8,0,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,2,10,0,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,3,0,1,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,3,2,1,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,4,0,1,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,4,2,1,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,4,4,1,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,4,6,1,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,5,0,1,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,5,2,1,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,6,0,2,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,6,2,2,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,7,0,2,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,7,2,2,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,8,0,2,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,8,2,2,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,9,0,3,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,9,2,3,block,2
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,10,0,3,block,0
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,10,2,3,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,11,0,3,block,1
Julia,5632-f55ecbec-05f2-4071-9d8d-1920fb8401f9,11,2,3,block,2
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,0,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,2,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,4,0,block,2
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,6,0,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,8,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,10,0,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,12,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,0,14,0,block,2
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1,0,0,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1,2,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1,4,0,block,2
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,1,6,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,2,0,0,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,2,2,0,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,2,4,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,2,6,0,block,2
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,2,8,0,block,1
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,3,0,1,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,4,0,1,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,5,0,1,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,6,0,2,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,7,0,2,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,8,0,2,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,9,0,3,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,10,0,3,block,0
Julia,6753-24a4a6e7-e017-4cba-a068-8dea7af05cf2,11,0,3,block,0
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,0,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,2,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,4,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,6,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,8,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,10,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,12,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,0,14,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,0,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,2,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,4,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,6,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,8,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,10,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,12,0,block,2
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1,14,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,2,0,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,2,2,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,2,4,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,2,6,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,2,8,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,2,10,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,2,12,0,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,0,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,2,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,4,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,6,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,8,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,10,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,12,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,3,14,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,4,0,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,4,2,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,4,4,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,4,6,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,4,8,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,4,10,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,4,12,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,0,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,2,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,4,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,6,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,8,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,10,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,12,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,5,14,1,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,0,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,2,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,4,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,6,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,8,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,10,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,12,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,6,14,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,7,0,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,7,2,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,7,4,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,7,6,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,7,8,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,7,10,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,7,12,2,block,2
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,8,0,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,8,2,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,8,4,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,8,6,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,8,8,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,8,10,2,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,8,12,2,block,4
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,9,0,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,9,2,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,9,4,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,9,6,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,9,8,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,9,10,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,9,12,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,10,0,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,10,2,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,10,4,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,10,6,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,10,8,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,10,10,3,block,2
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,0,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,2,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,4,3,block,0
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,6,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,8,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,10,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,12,3,block,1
Julia,3086-e9f8b532-4969-4703-852e-f6f029d281e2,11,14,3,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,0,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,2,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,4,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,6,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,8,0,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,10,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,12,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,0,14,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,1,0,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,1,2,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,1,4,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,1,6,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,1,8,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,1,10,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,1,12,0,block,2
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,2,0,0,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,2,2,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,2,4,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,2,6,0,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,3,0,1,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,3,2,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,3,4,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,3,6,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,3,8,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,4,0,1,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,4,2,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,4,4,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,4,6,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,4,8,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,5,0,1,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,5,2,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,5,4,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,5,6,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,5,8,1,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,5,10,1,block,2
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,6,0,2,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,6,2,2,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,6,4,2,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,6,6,2,block,2
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,7,0,2,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,7,2,2,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,7,4,2,block,2
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,7,6,2,block,1
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,8,0,2,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,8,2,2,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,9,0,3,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,9,2,3,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,10,0,3,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,10,2,3,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,11,0,3,block,0
Julia,2083-6615b44d-57a8-4953-beca-afa15df0c195,11,2,3,block,0
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,0,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,2,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,4,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,6,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,8,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,10,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,12,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0,14,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,0,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,2,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,4,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,6,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,8,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,10,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,12,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,14,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,16,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,18,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1,20,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,0,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,2,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,4,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,6,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,8,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,10,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,12,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,2,14,0,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,0,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,2,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,4,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,6,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,8,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,10,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,12,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,3,14,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,0,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,2,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,4,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,6,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,8,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,10,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,12,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,4,14,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,0,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,2,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,4,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,6,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,8,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,10,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,12,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,5,14,1,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,0,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,2,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,4,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,6,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,8,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,10,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,12,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,6,14,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,0,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,2,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,4,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,6,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,8,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,10,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,12,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,7,14,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,0,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,2,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,4,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,6,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,8,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,10,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,12,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,8,14,2,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,0,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,2,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,4,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,6,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,8,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,10,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,12,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,9,14,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,0,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,2,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,4,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,6,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,8,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,10,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,12,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,10,14,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,0,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,2,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,4,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,6,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,8,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,10,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,12,3,block,1
Julia,4909-705b801e-4ec3-4910-b180-bb7612d80f25,11,14,3,block,1
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,0,0,0,block,4
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,0,2,0,block,4
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1,0,0,block,4
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1,2,0,block,2
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,1,4,0,block,2
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,2,0,0,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,2,2,0,block,2
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,3,0,1,block,2
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,3,2,1,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,4,0,1,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,4,2,1,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,5,0,1,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,5,2,1,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,6,0,2,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,6,2,2,block,2
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,7,0,2,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,7,2,2,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,8,0,2,block,3
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,8,2,2,block,4
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,9,0,3,block,0
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,9,2,3,block,0
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,10,0,3,block,4
Julia,5895-de8412be-4cb1-49e4-9c61-ca6a11481af8,11,0,3,block,3
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0,0,0,block,2
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0,2,0,block,2
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0,4,0,block,1
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0,6,0,block,1
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,0,8,0,block,2
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1,0,0,block,4
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1,2,0,block,1
Julia,0662-7a9212c9-5aa7-44de-9ed7-4663c56562d2,1,4,0,block,2
